,AD1_AD2,AD3_AD4,AD5_AD6,Ct1_Ct2,Ct3_Ct4,Ct5_Ct6
APOC1,0.010416666666666666,0.01702127659574468,0.02127659574468085,0.09036144578313253,0.15943728018757328,0.07352941176470588
CLPTM1,0.052083333333333336,0.08085106382978724,0.06382978723404255,0.08433734939759036,0.11488862837045721,0.057352941176470586
CLASRP,0.15625,0.13191489361702127,0.11347517730496454,0.06626506024096386,0.09613130128956623,0.09558823529411764
MARK4,0.07291666666666667,0.09361702127659574,0.07092198581560284,0.07228915662650602,0.08089097303634232,0.057352941176470586
ERCC1,0.041666666666666664,0.02553191489361702,0.03546099290780142,0.03614457831325301,0.03985932004689332,0.045588235294117645
OPA3,0.010416666666666666,0.06808510638297872,0.0070921985815602835,0.006024096385542169,0.03399765533411489,0.020588235294117647
EML2,0.07291666666666667,0.02553191489361702,0.028368794326241134,0.024096385542168676,0.05744431418522861,0.04264705882352941
SNRPD2,0.11458333333333333,0.07659574468085106,0.0425531914893617,0.10843373493975904,0.12192262602579132,0.045588235294117645
DMPK,0.041666666666666664,0.059574468085106386,0.04964539007092199,0.04216867469879518,0.059788980070339975,0.08529411764705883
SYMPK,0.22916666666666666,0.23404255319148937,0.11347517730496454,0.1144578313253012,0.2403282532239156,0.17352941176470588
NOVA2,0.0,0.03404255319148936,0.014184397163120567,0.006024096385542169,0.023446658851113716,0.023529411764705882
IGFL4,0.0,0.02127659574468085,0.014184397163120567,0.006024096385542169,0.01992966002344666,0.014705882352941176
AC007193.6,0.0,0.02127659574468085,0.0,0.012048192771084338,0.04220398593200469,0.014705882352941176
HIF3A,0.9791666666666666,2.5319148936170213,1.1631205673758864,0.5542168674698795,0.757327080890973,0.7132352941176471
PPP5C,0.11458333333333333,0.07234042553191489,0.07092198581560284,0.08433734939759036,0.0738569753810082,0.1
PNMAL1,0.041666666666666664,0.00425531914893617,0.0070921985815602835,0.030120481927710843,0.011723329425556858,0.0029411764705882353
PPP5D1,0.0625,0.03829787234042553,0.03546099290780142,0.006024096385542169,0.03634232121922626,0.029411764705882353
CALM3,0.1875,0.03404255319148936,0.0425531914893617,0.05421686746987952,0.10433763188745604,0.075
DACT3,0.11458333333333333,0.01702127659574468,0.02127659574468085,0.024096385542168676,0.031652989449003514,0.022058823529411766
STRN4,0.052083333333333336,0.01702127659574468,0.03546099290780142,0.0,0.044548651817116064,0.039705882352941174
FKRP,0.010416666666666666,0.01702127659574468,0.03546099290780142,0.03614457831325301,0.022274325908558032,0.014705882352941176
AP2S1,0.10416666666666667,0.02553191489361702,0.014184397163120567,0.05421686746987952,0.04220398593200469,0.029411764705882353
ARHGAP35,0.09375,0.10212765957446808,0.15602836879432624,0.09036144578313253,0.141852286049238,0.10735294117647058
NPAS1,0.0,0.00425531914893617,0.014184397163120567,0.0,0.009378663540445486,0.0058823529411764705
TMEM160,0.0625,0.06808510638297872,0.02127659574468085,0.060240963855421686,0.06447831184056271,0.047058823529411764
ZC3H4,0.03125,0.02553191489361702,0.02127659574468085,0.018072289156626505,0.035169988276670575,0.026470588235294117
SAE1,0.0625,0.01276595744680851,0.03546099290780142,0.030120481927710843,0.0492379835873388,0.029411764705882353
INAFM1,0.052083333333333336,0.01276595744680851,0.014184397163120567,0.006024096385542169,0.009378663540445486,0.014705882352941176
DHX34,0.125,0.02553191489361702,0.02127659574468085,0.018072289156626505,0.029308323563892145,0.027941176470588237
MEIS3,0.0625,0.00851063829787234,0.0,0.006024096385542169,0.0011723329425556857,0.0058823529411764705
SLC8A2,0.0625,0.00851063829787234,0.014184397163120567,0.0,0.0035169988276670576,0.013235294117647059
KPTN,0.03125,0.01276595744680851,0.0425531914893617,0.012048192771084338,0.023446658851113716,0.01764705882352941
NAPA,0.09375,0.09787234042553192,0.0425531914893617,0.060240963855421686,0.123094958968347,0.07647058823529412
CTD-3001H11.2,0.020833333333333332,0.02553191489361702,0.03546099290780142,0.024096385542168676,0.03048065650644783,0.01911764705882353
SEPW1,0.9479166666666666,0.20425531914893616,0.2978723404255319,0.14457831325301204,0.34232121922626024,0.25882352941176473
PLA2G4C,0.0625,0.15319148936170213,0.0425531914893617,0.04819277108433735,0.11371629542790153,0.060294117647058824
CARD8,0.020833333333333332,0.029787234042553193,0.03546099290780142,0.024096385542168676,0.044548651817116064,0.020588235294117647
EMP3,0.041666666666666664,0.16595744680851063,0.028368794326241134,0.018072289156626505,0.059788980070339975,0.033823529411764704
TMEM143,0.020833333333333332,0.05531914893617021,0.0070921985815602835,0.024096385542168676,0.03048065650644783,0.026470588235294117
KDELR1,0.010416666666666666,0.07234042553191489,0.07801418439716312,0.07228915662650602,0.04220398593200469,0.05588235294117647
GRIN2D,0.020833333333333332,0.01276595744680851,0.0,0.012048192771084338,0.01406799531066823,0.010294117647058823
CYTH2,0.03125,0.029787234042553193,0.028368794326241134,0.05421686746987952,0.031652989449003514,0.041176470588235294
LMTK3,0.041666666666666664,0.059574468085106386,0.028368794326241134,0.012048192771084338,0.029308323563892145,0.026470588235294117
RPL18,0.15625,0.14468085106382977,0.0851063829787234,0.13253012048192772,0.12192262602579132,0.07058823529411765
SPHK2,0.08333333333333333,0.05106382978723404,0.028368794326241134,0.006024096385542169,0.04337631887456037,0.03823529411764706
CA11,0.09375,0.0425531914893617,0.014184397163120567,0.018072289156626505,0.041031652989449004,0.01764705882352941
BCAT2,0.2604166666666667,0.3829787234042553,0.12056737588652482,0.09036144578313253,0.1652989449003517,0.13529411764705881
HSD17B14,0.03125,0.10212765957446808,0.03546099290780142,0.0783132530120482,0.10199296600234467,0.07352941176470588
PPP1R15A,0.0625,0.00851063829787234,0.02127659574468085,0.024096385542168676,0.08206330597889801,0.0058823529411764705
NUCB1,0.052083333333333336,0.05106382978723404,0.03546099290780142,0.04819277108433735,0.04220398593200469,0.045588235294117645
BAX,0.09375,0.029787234042553193,0.04964539007092199,0.03614457831325301,0.03751465416178194,0.03823529411764706
FTL,2.09375,0.6723404255319149,1.1418439716312057,1.5240963855421688,1.8569753810082064,1.7411764705882353
GYS1,0.041666666666666664,0.0425531914893617,0.05673758865248227,0.05421686746987952,0.08909730363423213,0.09411764705882353
RUVBL2,0.020833333333333332,0.02553191489361702,0.0070921985815602835,0.024096385542168676,0.01406799531066823,0.023529411764705882
SNRNP70,0.5625,0.548936170212766,0.5106382978723404,0.463855421686747,0.5603751465416178,0.4808823529411765
LIN7B,0.03125,0.03404255319148936,0.03546099290780142,0.012048192771084338,0.02813599062133646,0.027941176470588237
PPFIA3,0.10416666666666667,0.03404255319148936,0.07092198581560284,0.04216867469879518,0.04572098475967175,0.033823529411764704
SLC17A7,0.08333333333333333,0.0,0.0,0.012048192771084338,0.008206330597889801,0.026470588235294117
PIH1D1,0.0625,0.06808510638297872,0.014184397163120567,0.030120481927710843,0.04337631887456037,0.03676470588235294
RPL13A,0.13541666666666666,0.17446808510638298,0.14184397163120568,0.22289156626506024,0.16295427901524032,0.13823529411764707
RPS11,0.23958333333333334,0.1276595744680851,0.11347517730496454,0.3192771084337349,0.2954279015240328,0.18970588235294117
FCGRT,0.07291666666666667,0.03404255319148936,0.06382978723404255,0.05421686746987952,0.04572098475967175,0.06470588235294118
NOSIP,0.052083333333333336,0.05531914893617021,0.0070921985815602835,0.04819277108433735,0.06096131301289566,0.03676470588235294
PRR12,0.03125,0.08936170212765958,0.02127659574468085,0.018072289156626505,0.02813599062133646,0.022058823529411766
IRF3,0.041666666666666664,0.04680851063829787,0.0425531914893617,0.024096385542168676,0.053927315357561546,0.058823529411764705
PRMT1,0.22916666666666666,0.029787234042553193,0.06382978723404255,0.04216867469879518,0.06447831184056271,0.06470588235294118
CPT1C,0.14583333333333334,0.02127659574468085,0.06382978723404255,0.018072289156626505,0.03985932004689332,0.041176470588235294
AP2A1,0.020833333333333332,0.06382978723404255,0.0425531914893617,0.04216867469879518,0.04806565064478312,0.041176470588235294
FUZ,0.052083333333333336,0.02127659574468085,0.02127659574468085,0.03614457831325301,0.03048065650644783,0.033823529411764704
PTOV1,0.3229166666666667,0.08085106382978724,0.15602836879432624,0.10843373493975904,0.07620164126611957,0.07058823529411765
PNKP,0.041666666666666664,0.029787234042553193,0.014184397163120567,0.04216867469879518,0.06916764361078546,0.05
TBC1D17,0.15625,0.07234042553191489,0.06382978723404255,0.06626506024096386,0.07502930832356389,0.07205882352941176
VRK3,0.041666666666666664,0.04680851063829787,0.05673758865248227,0.018072289156626505,0.02813599062133646,0.030882352941176472
MYH14,0.10416666666666667,0.0851063829787234,0.05673758865248227,0.060240963855421686,0.053927315357561546,0.054411764705882354
NR1H2,0.010416666666666666,0.06382978723404255,0.03546099290780142,0.030120481927710843,0.03399765533411489,0.027941176470588237
EMC10,0.125,0.06382978723404255,0.0851063829787234,0.10843373493975904,0.06799531066822978,0.08235294117647059
CTD-2545M3.8,0.03125,0.0,0.014184397163120567,0.0,0.0023446658851113715,0.0014705882352941176
JOSD2,0.08333333333333333,0.03404255319148936,0.02127659574468085,0.018072289156626505,0.044548651817116064,0.03676470588235294
LRRC4B,0.10416666666666667,0.07234042553191489,0.02127659574468085,0.05421686746987952,0.0984759671746776,0.08235294117647059
SYT3,0.010416666666666666,0.00425531914893617,0.0,0.012048192771084338,0.012895662368112544,0.0029411764705882353
SHANK1,0.0,0.01702127659574468,0.0070921985815602835,0.006024096385542169,0.009378663540445486,0.01764705882352941
CLEC11A,0.03125,0.05106382978723404,0.02127659574468085,0.04819277108433735,0.08089097303634232,0.054411764705882354
KLK6,0.125,0.01702127659574468,0.02127659574468085,0.012048192771084338,0.023446658851113716,0.011764705882352941
IGLON5,0.020833333333333332,0.0,0.0070921985815602835,0.012048192771084338,0.005861664712778429,0.004411764705882353
ETFB,0.03125,0.05106382978723404,0.05673758865248227,0.08433734939759036,0.05158264947245018,0.08529411764705883
ZNF577,0.07291666666666667,0.0425531914893617,0.014184397163120567,0.04216867469879518,0.05041031652989449,0.03529411764705882
ZNF350-AS1,0.020833333333333332,0.059574468085106386,0.07092198581560284,0.04216867469879518,0.09261430246189918,0.045588235294117645
ZNF350,0.010416666666666666,0.03829787234042553,0.0,0.024096385542168676,0.029308323563892145,0.014705882352941176
ZNF432,0.07291666666666667,0.06808510638297872,0.03546099290780142,0.012048192771084338,0.04806565064478312,0.039705882352941174
CTC-471J1.9,0.0625,0.00425531914893617,0.1773049645390071,0.04216867469879518,0.031652989449003514,0.03676470588235294
PPP2R1A,0.13541666666666666,0.06808510638297872,0.09219858156028368,0.060240963855421686,0.06916764361078546,0.07205882352941176
ZNF766,0.041666666666666664,0.02127659574468085,0.03546099290780142,0.0,0.0246189917936694,0.01911764705882353
ZNF528,0.020833333333333332,0.02127659574468085,0.02127659574468085,0.03614457831325301,0.04689331770222743,0.029411764705882353
ZNF83,0.041666666666666664,0.17872340425531916,0.0425531914893617,0.05421686746987952,0.13716295427901523,0.12794117647058822
ZNF611,0.020833333333333332,0.06808510638297872,0.014184397163120567,0.018072289156626505,0.044548651817116064,0.033823529411764704
ZNF160,0.020833333333333332,0.0851063829787234,0.04964539007092199,0.018072289156626505,0.04572098475967175,0.03676470588235294
ZNF765,0.010416666666666666,0.03829787234042553,0.0,0.018072289156626505,0.015240328253223915,0.008823529411764706
ZNF761,0.03125,0.03829787234042553,0.014184397163120567,0.024096385542168676,0.012895662368112544,0.01764705882352941
ZNF331,0.052083333333333336,0.059574468085106386,0.014184397163120567,0.1746987951807229,0.13130128956623682,0.045588235294117645
MYADM,0.0,0.00851063829787234,0.0,0.0,0.0023446658851113715,0.004411764705882353
PRKCG,0.010416666666666666,0.00851063829787234,0.0,0.0,0.008206330597889801,0.013235294117647059
CACNG7,0.052083333333333336,0.08936170212765958,0.014184397163120567,0.03614457831325301,0.05041031652989449,0.052941176470588235
CACNG8,0.03125,0.00851063829787234,0.014184397163120567,0.006024096385542169,0.015240328253223915,0.016176470588235296
NDUFA3,0.14583333333333334,0.03404255319148936,0.06382978723404255,0.04819277108433735,0.0492379835873388,0.023529411764705882
TFPT,0.020833333333333332,0.00851063829787234,0.0,0.012048192771084338,0.016412661195779603,0.013235294117647059
PRPF31,0.13541666666666666,0.1276595744680851,0.04964539007092199,0.060240963855421686,0.09495896834701055,0.09264705882352942
CNOT3,0.0625,0.03404255319148936,0.02127659574468085,0.012048192771084338,0.041031652989449004,0.030882352941176472
MBOAT7,0.10416666666666667,0.07234042553191489,0.07801418439716312,0.04819277108433735,0.05744431418522861,0.03676470588235294
TSEN34,0.020833333333333332,0.01702127659574468,0.0,0.012048192771084338,0.023446658851113716,0.025
RPS9,0.25,0.14042553191489363,0.11347517730496454,0.22289156626506024,0.20398593200468934,0.14705882352941177
TTYH1,0.3854166666666667,0.676595744680851,0.5177304964539007,0.7469879518072289,0.9601406799531067,0.9588235294117647
LENG8,0.375,0.3446808510638298,0.2978723404255319,0.1144578313253012,0.17936694021101993,0.19558823529411765
PPP1R12C,0.0625,0.12340425531914893,0.0851063829787234,0.04216867469879518,0.08206330597889801,0.07941176470588235
SYT5,0.010416666666666666,0.00425531914893617,0.0,0.006024096385542169,0.004689331770222743,0.0058823529411764705
PPP6R1,0.125,0.07234042553191489,0.014184397163120567,0.012048192771084338,0.026963657678780773,0.03676470588235294
HSPBP1,0.020833333333333332,0.02127659574468085,0.014184397163120567,0.018072289156626505,0.01992966002344666,0.041176470588235294
BRSK1,0.041666666666666664,0.059574468085106386,0.0070921985815602835,0.024096385542168676,0.032825322391559206,0.03235294117647059
KMT5C,0.0625,0.059574468085106386,0.07092198581560284,0.006024096385542169,0.04337631887456037,0.05
RPL28,0.15625,0.14042553191489363,0.14893617021276595,0.10843373493975904,0.13481828839390386,0.09558823529411764
SHISA7,0.08333333333333333,0.00425531914893617,0.0070921985815602835,0.006024096385542169,0.009378663540445486,0.014705882352941176
ISOC2,0.11458333333333333,0.02127659574468085,0.014184397163120567,0.04819277108433735,0.038686987104337635,0.033823529411764704
NAT14,0.10416666666666667,0.029787234042553193,0.05673758865248227,0.030120481927710843,0.03048065650644783,0.020588235294117647
CCDC106,0.03125,0.02127659574468085,0.03546099290780142,0.030120481927710843,0.04689331770222743,0.033823529411764704
U2AF2,0.052083333333333336,0.059574468085106386,0.02127659574468085,0.030120481927710843,0.038686987104337635,0.057352941176470586
EPN1,0.010416666666666666,0.02553191489361702,0.014184397163120567,0.018072289156626505,0.031652989449003514,0.026470588235294117
ZNF444,0.125,0.08936170212765958,0.07801418439716312,0.05421686746987952,0.09026963657678781,0.0838235294117647
ZSCAN5A,0.041666666666666664,0.14893617021276595,0.04964539007092199,0.060240963855421686,0.12075029308323564,0.060294117647058824
ZNF583,0.020833333333333332,0.05106382978723404,0.0070921985815602835,0.018072289156626505,0.031652989449003514,0.033823529411764704
ZNF667,0.03125,0.059574468085106386,0.0070921985815602835,0.006024096385542169,0.03048065650644783,0.026470588235294117
ZNF667-AS1,0.03125,0.03829787234042553,0.02127659574468085,0.08433734939759036,0.06916764361078546,0.060294117647058824
ZNF471,0.052083333333333336,0.029787234042553193,0.0425531914893617,0.03614457831325301,0.05509964830011723,0.05588235294117647
AC007228.11,0.0,0.03404255319148936,0.028368794326241134,0.024096385542168676,0.017584994138335287,0.01911764705882353
ZIM2-AS1,0.041666666666666664,0.02553191489361702,0.014184397163120567,0.04216867469879518,0.05275498241500586,0.041176470588235294
ZIM2,0.0,0.029787234042553193,0.0,0.0,0.01406799531066823,0.007352941176470588
ZNF264,0.14583333333333334,0.06808510638297872,0.03546099290780142,0.030120481927710843,0.04572098475967175,0.027941176470588237
CTC-444N24.11,0.1875,0.12340425531914893,0.1276595744680851,0.07228915662650602,0.07033997655334115,0.07794117647058824
ZNF749,0.0,0.04680851063829787,0.014184397163120567,0.09036144578313253,0.0492379835873388,0.04852941176470588
AC004076.9,0.020833333333333332,0.14468085106382977,0.07092198581560284,0.05421686746987952,0.07737397420867527,0.08676470588235294
ZNF549,0.052083333333333336,0.05106382978723404,0.02127659574468085,0.030120481927710843,0.03634232121922626,0.041176470588235294
AC003006.7,0.0,0.04680851063829787,0.0,0.006024096385542169,0.016412661195779603,0.007352941176470588
ZNF586,0.041666666666666664,0.1276595744680851,0.03546099290780142,0.03614457831325301,0.07737397420867527,0.052941176470588235
ZNF814,0.041666666666666664,0.10638297872340426,0.0070921985815602835,0.04216867469879518,0.05861664712778429,0.054411764705882354
C19orf18,0.020833333333333332,0.1574468085106383,0.028368794326241134,0.006024096385542169,0.044548651817116064,0.04411764705882353
ZNF606,0.020833333333333332,0.0425531914893617,0.0070921985815602835,0.012048192771084338,0.03751465416178194,0.03235294117647059
ZNF135,0.052083333333333336,0.06382978723404255,0.028368794326241134,0.030120481927710843,0.06096131301289566,0.039705882352941174
ZSCAN18,0.0625,0.09787234042553192,0.1276595744680851,0.08433734939759036,0.10902696365767878,0.07205882352941176
ZNF329,0.03125,0.01702127659574468,0.0070921985815602835,0.0,0.022274325908558032,0.013235294117647059
ZNF274,0.0,0.029787234042553193,0.02127659574468085,0.006024096385542169,0.05158264947245018,0.039705882352941174
ZNF544,0.0625,0.09787234042553192,0.07801418439716312,0.10240963855421686,0.15005861664712777,0.1338235294117647
LLNLR-245B6.1,0.041666666666666664,0.00425531914893617,0.0,0.05421686746987952,0.01992966002344666,0.0058823529411764705
RPS5,0.07291666666666667,0.04680851063829787,0.07801418439716312,0.018072289156626505,0.03985932004689332,0.045588235294117645
ZNF446,0.020833333333333332,0.0425531914893617,0.0070921985815602835,0.024096385542168676,0.01992966002344666,0.013235294117647059
SLC27A5,0.0,0.00851063829787234,0.014184397163120567,0.018072289156626505,0.022274325908558032,0.013235294117647059
TRIM28,0.13541666666666666,0.04680851063829787,0.09219858156028368,0.03614457831325301,0.053927315357561546,0.039705882352941174
CHMP2A,0.041666666666666664,0.02127659574468085,0.05673758865248227,0.04819277108433735,0.06447831184056271,0.047058823529411764
UBE2M,0.08333333333333333,0.03829787234042553,0.0425531914893617,0.024096385542168676,0.021101992966002344,0.022058823529411766
MZF1,0.10416666666666667,0.11914893617021277,0.05673758865248227,0.0783132530120482,0.10550996483001172,0.07647058823529412
RPS4Y1,0.041666666666666664,0.0,0.05673758865248227,0.0,0.1395076201641266,0.08970588235294118
ZFY,0.010416666666666666,0.0,0.0070921985815602835,0.0,0.05861664712778429,0.05588235294117647
LINC00278,0.041666666666666664,0.00425531914893617,0.06382978723404255,0.0,0.12075029308323564,0.0838235294117647
PCDH11Y,0.03125,0.01702127659574468,0.014184397163120567,0.006024096385542169,0.03985932004689332,0.03529411764705882
TTTY15,0.020833333333333332,0.0,0.0070921985815602835,0.0,0.029308323563892145,0.01764705882352941
USP9Y,0.07291666666666667,0.0,0.11347517730496454,0.0,0.17819460726846426,0.16470588235294117
DDX3Y,0.17708333333333334,0.00425531914893617,0.03546099290780142,0.0,0.05744431418522861,0.051470588235294115
UTY,0.15625,0.0,0.1347517730496454,0.012048192771084338,0.4490035169988277,0.34558823529411764
NLGN4Y,0.16666666666666666,0.00425531914893617,0.10638297872340426,0.006024096385542169,0.35990621336459555,0.23529411764705882
TTTY14,0.1875,0.00425531914893617,0.20567375886524822,0.006024096385542169,0.4618991793669402,0.29411764705882354
KDM5D,0.08333333333333333,0.0,0.028368794326241134,0.0,0.07737397420867527,0.05588235294117647
TTTY10,0.03125,0.00425531914893617,0.04964539007092199,0.006024096385542169,0.08089097303634232,0.04411764705882353
EIF1AY,0.020833333333333332,0.0,0.014184397163120567,0.0,0.04337631887456037,0.03823529411764706
TPTEP1,0.010416666666666666,0.03829787234042553,0.02127659574468085,0.0,0.015240328253223915,0.014705882352941176
CECR7,0.010416666666666666,0.029787234042553193,0.0,0.018072289156626505,0.023446658851113716,0.014705882352941176
IL17RA,0.010416666666666666,0.00851063829787234,0.0070921985815602835,0.03614457831325301,0.022274325908558032,0.016176470588235296
CECR5,0.052083333333333336,0.03404255319148936,0.0070921985815602835,0.024096385542168676,0.032825322391559206,0.023529411764705882
CECR2,0.13541666666666666,0.16170212765957448,0.0851063829787234,0.10843373493975904,0.2543962485345838,0.19264705882352942
SLC25A18,0.3333333333333333,0.8595744680851064,0.40425531914893614,0.4457831325301205,0.7057444314185228,0.5397058823529411
ATP6V1E1,0.07291666666666667,0.05531914893617021,0.03546099290780142,0.060240963855421686,0.05627198124267292,0.03823529411764706
BCL2L13,0.020833333333333332,0.14042553191489363,0.04964539007092199,0.04819277108433735,0.10785463071512309,0.07941176470588235
BID,0.0625,0.09361702127659574,0.014184397163120567,0.006024096385542169,0.03751465416178194,0.01911764705882353
MICAL3,0.13541666666666666,0.2170212765957447,0.0851063829787234,0.1566265060240964,0.21688159437280188,0.1676470588235294
TMEM191B,0.0,0.0,0.0,0.0,0.007033997655334115,0.013235294117647059
DGCR6,0.010416666666666666,0.00851063829787234,0.028368794326241134,0.012048192771084338,0.004689331770222743,0.022058823529411766
DGCR5,0.041666666666666664,0.03404255319148936,0.0070921985815602835,0.030120481927710843,0.05275498241500586,0.025
DGCR2,0.19791666666666666,0.09787234042553192,0.07801418439716312,0.06626506024096386,0.0914419695193435,0.1
SLC25A1,0.09375,0.0425531914893617,0.04964539007092199,0.03614457831325301,0.06330597889800703,0.03823529411764706
CLTCL1,0.08333333333333333,0.1148936170212766,0.05673758865248227,0.05421686746987952,0.0492379835873388,0.04852941176470588
HIRA,0.010416666666666666,0.03829787234042553,0.02127659574468085,0.024096385542168676,0.02579132473622509,0.027941176470588237
MRPL40,0.020833333333333332,0.01702127659574468,0.0,0.04216867469879518,0.03399765533411489,0.020588235294117647
UFD1L,0.052083333333333336,0.10638297872340426,0.02127659574468085,0.030120481927710843,0.01992966002344666,0.027941176470588237
CLDN5,0.0,0.00425531914893617,0.02127659574468085,0.0,0.004689331770222743,0.004411764705882353
TXNRD2,0.010416666666666666,0.03404255319148936,0.028368794326241134,0.030120481927710843,0.035169988276670575,0.026470588235294117
COMT,0.052083333333333336,0.09361702127659574,0.06382978723404255,0.06626506024096386,0.08792497069167643,0.10441176470588236
ARVCF,0.08333333333333333,0.11914893617021277,0.07092198581560284,0.12048192771084337,0.13012895662368112,0.11764705882352941
TANGO2,0.020833333333333332,0.07659574468085106,0.04964539007092199,0.04819277108433735,0.05744431418522861,0.033823529411764704
DGCR8,0.09375,0.11063829787234042,0.028368794326241134,0.024096385542168676,0.03048065650644783,0.05
TRMT2A,0.10416666666666667,0.06808510638297872,0.028368794326241134,0.04216867469879518,0.05861664712778429,0.054411764705882354
RANBP1,0.08333333333333333,0.06808510638297872,0.028368794326241134,0.05421686746987952,0.09495896834701055,0.05588235294117647
ZDHHC8,0.052083333333333336,0.05106382978723404,0.06382978723404255,0.03614457831325301,0.04220398593200469,0.033823529411764704
DGCR6L,0.0,0.00851063829787234,0.0,0.012048192771084338,0.02579132473622509,0.030882352941176472
KLHL22,0.03125,0.05106382978723404,0.0425531914893617,0.04819277108433735,0.07268464243845252,0.05588235294117647
MED15,0.13541666666666666,0.14893617021276595,0.11347517730496454,0.08433734939759036,0.12778429073856976,0.1411764705882353
PI4KA,0.17708333333333334,0.20851063829787234,0.1276595744680851,0.1566265060240964,0.18757327080890973,0.18382352941176472
SNAP29,0.052083333333333336,0.04680851063829787,0.02127659574468085,0.0,0.017584994138335287,0.013235294117647059
CRKL,0.03125,0.04680851063829787,0.03546099290780142,0.012048192771084338,0.03751465416178194,0.033823529411764704
LZTR1,0.14583333333333334,0.05106382978723404,0.06382978723404255,0.07228915662650602,0.07971864009378664,0.06911764705882353
THAP7,0.041666666666666664,0.03829787234042553,0.0070921985815602835,0.030120481927710843,0.05158264947245018,0.04411764705882353
HIC2,0.03125,0.02553191489361702,0.02127659574468085,0.018072289156626505,0.0246189917936694,0.026470588235294117
UBE2L3,0.125,0.07659574468085106,0.09929078014184398,0.06626506024096386,0.1160609613130129,0.08676470588235294
SDF2L1,0.07291666666666667,0.02553191489361702,0.02127659574468085,0.012048192771084338,0.01406799531066823,0.016176470588235296
PPIL2,0.041666666666666664,0.16170212765957448,0.0425531914893617,0.06626506024096386,0.08089097303634232,0.054411764705882354
YPEL1,0.010416666666666666,0.03829787234042553,0.0070921985815602835,0.030120481927710843,0.03985932004689332,0.030882352941176472
MAPK1,0.2604166666666667,0.19574468085106383,0.1347517730496454,0.12048192771084337,0.17233294255568582,0.13529411764705881
PPM1F,0.041666666666666664,0.07234042553191489,0.03546099290780142,0.012048192771084338,0.035169988276670575,0.026470588235294117
LL22NC03-2H8.5,0.03125,0.03404255319148936,0.014184397163120567,0.024096385542168676,0.022274325908558032,0.0014705882352941176
GNAZ,0.08333333333333333,0.01276595744680851,0.028368794326241134,0.0,0.012895662368112544,0.01764705882352941
BCR,0.14583333333333334,0.10638297872340426,0.10638297872340426,0.07228915662650602,0.1242672919109027,0.10588235294117647
CHCHD10,0.09375,0.06808510638297872,0.07092198581560284,0.07228915662650602,0.15240328253223914,0.09852941176470588
SMARCB1,0.041666666666666664,0.06382978723404255,0.03546099290780142,0.03614457831325301,0.0668229777256741,0.039705882352941174
DDT,0.020833333333333332,0.04680851063829787,0.014184397163120567,0.060240963855421686,0.05744431418522861,0.03529411764705882
CABIN1,0.15625,0.16595744680851063,0.1276595744680851,0.0783132530120482,0.09378663540445487,0.09117647058823529
SNRPD3,0.020833333333333332,0.03404255319148936,0.0070921985815602835,0.04216867469879518,0.05509964830011723,0.030882352941176472
SGSM1,0.03125,0.01276595744680851,0.0,0.030120481927710843,0.01406799531066823,0.013235294117647059
KIAA1671,0.0625,0.2723404255319149,0.1276595744680851,0.14457831325301204,0.2661195779601407,0.2161764705882353
ADRBK2,0.13541666666666666,0.14893617021276595,0.07092198581560284,0.07228915662650602,0.16647127784290738,0.13088235294117648
SEZ6L,0.020833333333333332,0.02553191489361702,0.02127659574468085,0.012048192771084338,0.07268464243845252,0.03235294117647059
HPS4,0.03125,0.11063829787234042,0.05673758865248227,0.06626506024096386,0.09026963657678781,0.10441176470588236
TPST2,0.020833333333333332,0.0425531914893617,0.03546099290780142,0.04216867469879518,0.04806565064478312,0.04264705882352941
MIAT,0.020833333333333332,0.0425531914893617,0.03546099290780142,0.05421686746987952,0.1570926143024619,0.11764705882352941
CTA-373H7.7,0.0,0.0,0.0070921985815602835,0.012048192771084338,0.011723329425556858,0.016176470588235296
MIATNB,0.0625,0.03404255319148936,0.02127659574468085,0.10843373493975904,0.07033997655334115,0.057352941176470586
MN1,0.041666666666666664,0.029787234042553193,0.02127659574468085,0.012048192771084338,0.04220398593200469,0.029411764705882353
PITPNB,0.08333333333333333,0.12340425531914893,0.07092198581560284,0.060240963855421686,0.16295427901524032,0.1661764705882353
TTC28,0.34375,0.5957446808510638,0.36879432624113473,0.39156626506024095,0.7209847596717468,0.5147058823529411
HSCB,0.0,0.05531914893617021,0.014184397163120567,0.024096385542168676,0.03751465416178194,0.033823529411764704
CCDC117,0.0625,0.01276595744680851,0.02127659574468085,0.006024096385542169,0.011723329425556858,0.008823529411764706
XBP1,0.07291666666666667,0.03404255319148936,0.028368794326241134,0.018072289156626505,0.05275498241500586,0.016176470588235296
CTA-292E10.6,0.010416666666666666,0.059574468085106386,0.02127659574468085,0.030120481927710843,0.05627198124267292,0.016176470588235296
ZNRF3,0.5416666666666666,1.221276595744681,0.723404255319149,0.7590361445783133,1.2145369284876906,0.7147058823529412
KREMEN1,0.08333333333333333,0.14042553191489363,0.07092198581560284,0.09036144578313253,0.20164126611957797,0.11470588235294117
EMID1,0.125,0.1276595744680851,0.07801418439716312,0.15060240963855423,0.2309495896834701,0.20588235294117646
RHBDD3,0.19791666666666666,0.07659574468085106,0.04964539007092199,0.030120481927710843,0.07502930832356389,0.07352941176470588
EWSR1,0.21875,0.1574468085106383,0.11347517730496454,0.14457831325301204,0.1969519343493552,0.2
